Sample   	CK0   	A3     	A2     	A2(7)	A2(6)	A2(5)	A2(4)	A2(3)	A2(2)	A2(1)	A2(0)	              Timestamp
    11603	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11604	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11605	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11606	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11607	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11608	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11609	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11610	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11611	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11612	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11613	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11614	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11615	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11616	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11617	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11618	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11619	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11620	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11621	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11622	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11623	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11624	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11625	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11626	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11627	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11628	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11629	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11630	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11631	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11632	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11633	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11634	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11635	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11636	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11637	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11638	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11639	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11640	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11641	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11642	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11643	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11644	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11645	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11646	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11647	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11648	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11649	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11650	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11651	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11652	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11653	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11654	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11655	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11656	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11657	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11658	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11659	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11660	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11661	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11662	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11663	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11664	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11665	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11666	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11667	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11668	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11669	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11670	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11671	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11672	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11673	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11674	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11675	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11676	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11677	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11678	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11679	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11680	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11681	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11682	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11683	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11684	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11685	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11686	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11687	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11688	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11689	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11690	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11691	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11692	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11693	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11694	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11695	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11696	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11697	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11698	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11699	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11700	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11701	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11702	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11703	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11704	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11705	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11706	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11707	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11708	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11709	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11710	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11711	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11712	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11713	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11714	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11715	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11716	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11717	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11718	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11719	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11720	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11721	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11722	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11723	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11724	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11725	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11726	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11727	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11728	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
    11729	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
